C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Datos a tratar.xlsx, 27/10/2023, 9:31:38, Usuario, Abierto
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 27/10/2023, 17:51:13, Usuario, Cerrado
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Datos a tratar.xlsx, 27/10/2023, 17:51:13, Usuario, Cerrado
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 27/10/2023, 17:51:30, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\CursoPower.xlsx, 27/10/2023, 17:51:38, Usuario, Abierto
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 27/10/2023, 17:51:57, Usuario, Cerrado
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\CursoPower.xlsx, 27/10/2023, 17:51:57, Usuario, Cerrado
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 27/10/2023, 17:52:00, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Datos a tratar.xlsx, 27/10/2023, 17:52:01, Usuario, Abierto
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 27/10/2023, 19:11:52, Usuario, Cerrado
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Datos a tratar.xlsx, 27/10/2023, 19:11:52, Usuario, Cerrado
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 30/10/2023, 8:01:58, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Datos a tratar.xlsx, 30/10/2023, 8:01:59, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\CursoPower.xlsx, 30/10/2023, 8:14:22, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\CursoPower.xlsx, 30/10/2023, 8:21:01, Usuario, Cerrado
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Ventas de libros.xlsx, 30/10/2023, 9:19:34, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Datos Píldoras b.csv, 30/10/2023, 9:24:44, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Datos Píldoras b.csv, 30/10/2023, 9:24:49, Usuario, Cerrado
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Datos a tratar.xlsx, 30/10/2023, 9:33:47, Usuario, Cerrado
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 30/10/2023, 9:34:09, Usuario, Cerrado
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Ventas de libros.xlsx, 30/10/2023, 9:34:09, Usuario, Cerrado
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 30/10/2023, 18:21:13, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Ventas de libros.xlsx, 30/10/2023, 18:21:13, Usuario, Abierto
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 30/10/2023, 18:21:16, Usuario, Cerrado
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Ventas de libros.xlsx, 30/10/2023, 18:21:16, Usuario, Cerrado
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 30/10/2023, 18:21:45, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Datos a tratar.xlsx, 30/10/2023, 18:21:46, Usuario, Abierto
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 30/10/2023, 18:22:09, Usuario, Cerrado
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Datos a tratar.xlsx, 30/10/2023, 18:22:09, Usuario, Cerrado
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 30/10/2023, 18:22:34, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Datos a tratar1.xlsx, 30/10/2023, 18:22:35, Usuario, Abierto
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 30/10/2023, 18:22:45, Usuario, Cerrado
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Datos a tratar1.xlsx, 30/10/2023, 18:22:45, Usuario, Cerrado
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 30/10/2023, 18:23:59, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\CursoPower---.xlsx, 30/10/2023, 18:24:07, Usuario, Abierto
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 30/10/2023, 18:24:19, Usuario, Cerrado
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\CursoPower---.xlsx, 30/10/2023, 18:24:19, Usuario, Cerrado
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 30/10/2023, 18:25:13, Usuario, Abierto
C:\Users\Usuario\Downloads\33333333333333333333333\CLIENTES.xlsx, 30/10/2023, 18:25:14, Usuario, Abierto
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 30/10/2023, 18:25:26, Usuario, Cerrado
C:\Users\Usuario\Downloads\33333333333333333333333\CLIENTES.xlsx, 30/10/2023, 18:25:26, Usuario, Cerrado
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 30/10/2023, 18:25:31, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Datos a tratar---.xlsx, 30/10/2023, 18:25:31, Usuario, Abierto
C:\Users\Usuario\Downloads\33333333333333333333333\Datos a tratar.xlsx, 30/10/2023, 18:27:22, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Datos a tratar---.xlsx, 30/10/2023, 18:27:48, Usuario, Cerrado
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 30/10/2023, 18:27:49, Usuario, Cerrado
C:\Users\Usuario\Downloads\33333333333333333333333\Datos a tratar.xlsx, 30/10/2023, 18:27:49, Usuario, Cerrado
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 30/10/2023, 18:27:55, Usuario, Abierto
C:\Users\Usuario\Downloads\33333333333333333333333\Datos a tratar.xlsx, 30/10/2023, 18:27:55, Usuario, Abierto
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 30/10/2023, 18:28:28, Usuario, Cerrado
C:\Users\Usuario\Downloads\33333333333333333333333\Datos a tratar.xlsx, 30/10/2023, 18:28:28, Usuario, Cerrado
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 30/10/2023, 18:28:32, Usuario, Abierto
C:\Users\Usuario\Downloads\33333333333333333333333\Datos a tratar.xlsx, 30/10/2023, 18:28:32, Usuario, Abierto
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 30/10/2023, 18:30:19, Usuario, Cerrado
C:\Users\Usuario\Downloads\33333333333333333333333\Datos a tratar.xlsx, 30/10/2023, 18:30:19, Usuario, Cerrado
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 30/10/2023, 18:40:26, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Ventas de libros.xlsx, 30/10/2023, 18:40:27, Usuario, Abierto
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 30/10/2023, 18:40:28, Usuario, Cerrado
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Ventas de libros.xlsx, 30/10/2023, 18:40:28, Usuario, Cerrado
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 30/10/2023, 18:47:15, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Datos a tratar1.xlsx, 30/10/2023, 18:47:16, Usuario, Abierto
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 30/10/2023, 18:49:00, Usuario, Cerrado
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Datos a tratar1.xlsx, 30/10/2023, 18:49:00, Usuario, Cerrado
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 30/10/2023, 18:49:08, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Datos a tratar---.xlsx, 30/10/2023, 18:49:09, Usuario, Abierto
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 30/10/2023, 18:55:47, Usuario, Cerrado
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Datos a tratar---.xlsx, 30/10/2023, 18:55:47, Usuario, Cerrado
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 30/10/2023, 18:55:53, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Datos a tratar1.xlsx, 30/10/2023, 18:55:53, Usuario, Abierto
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 30/10/2023, 19:02:41, Usuario, Cerrado
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Datos a tratar1.xlsx, 30/10/2023, 19:02:41, Usuario, Cerrado
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 30/10/2023, 19:02:50, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Datos a tratar---.xlsx, 30/10/2023, 19:02:51, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\CursoPower---.xlsx, 30/10/2023, 19:12:38, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Datos a tratar---.xlsx, 30/10/2023, 20:06:50, Usuario, Cerrado
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 30/10/2023, 20:06:54, Usuario, Cerrado
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\CursoPower---.xlsx, 30/10/2023, 20:06:54, Usuario, Cerrado
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 31/10/2023, 9:32:38, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Nueva carpeta\Datos a tratar.xlsx, 31/10/2023, 9:32:38, Usuario, Abierto
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 31/10/2023, 9:32:42, Usuario, Cerrado
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Nueva carpeta\Datos a tratar.xlsx, 31/10/2023, 9:32:42, Usuario, Cerrado
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 31/10/2023, 13:40:11, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Datos a tratar---.xlsx, 31/10/2023, 13:40:12, Usuario, Abierto
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 31/10/2023, 19:40:20, Usuario, Cerrado
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Datos a tratar---.xlsx, 31/10/2023, 19:40:31, Usuario, Cerrado
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 31/10/2023, 19:40:34, Usuario, Cerrado
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\Herramientas Power Excel\Datos a tratar---.xlsx, 31/10/2023, 19:40:34, Usuario, Cerrado
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 01/11/2023, 12:36:40, Usuario, Abierto
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 01/11/2023, 13:55:04, Usuario, Cerrado
Libro1, 01/11/2023, 13:55:04, Usuario, Cerrado
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 03/11/2023, 16:34:19, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\VBA\MACROS.xlsm, 03/11/2023, 16:34:25, Usuario, Abierto
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 03/11/2023, 16:37:53, Usuario, Cerrado
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\VBA\MACROS.xlsm, 03/11/2023, 16:37:53, Usuario, Cerrado
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 03/11/2023, 16:39:27, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\VBA\MACROS.xlsm, 03/11/2023, 16:39:31, Usuario, Abierto
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 03/11/2023, 16:40:30, Usuario, Cerrado
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\VBA\MACROS.xlsm, 03/11/2023, 16:40:30, Usuario, Cerrado
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 06/11/2023, 11:54:40, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\VBA\MACROS.xlsm, 06/11/2023, 11:54:43, Usuario, Abierto
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 06/11/2023, 12:02:10, Usuario, Cerrado
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\VBA\MACROS.xlsm, 06/11/2023, 12:02:11, Usuario, Cerrado
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 07/11/2023, 17:25:44, Usuario, Abierto
C:\Users\Usuario\Downloads\Informe prueba de entrada 20232.xlsx, 07/11/2023, 17:25:44, Usuario, Abierto
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 07/11/2023, 17:26:22, Usuario, Cerrado
C:\Users\Usuario\Downloads\Informe prueba de entrada 20232.xlsx, 07/11/2023, 17:26:22, Usuario, Cerrado
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 15/11/2023, 11:58:50, Usuario, Abierto
C:\Users\Usuario\Desktop\Reporte Docentes(16).xlsx, 15/11/2023, 11:58:51, Usuario, Abierto
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 15/11/2023, 11:58:56, Usuario, Cerrado
C:\Users\Usuario\Desktop\Reporte Docentes(16).xlsx, 15/11/2023, 11:58:56, Usuario, Cerrado
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 15/11/2023, 12:10:35, Usuario, Abierto
C:\Users\Usuario\Desktop\Reporte Docentes(16).xlsx, 15/11/2023, 12:10:36, Usuario, Abierto
C:\Users\Usuario\AppData\Roaming\Microsoft\Excel\XLSTART\PERSONAL.XLSB, 19/11/2023, 17:54:40, Usuario, Abierto
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\VBA\MACROS.xlsm, 19/11/2023, 17:54:44, Usuario, Abierto
C:\Program Files\Microsoft Office\root\Office16\Library\SOLVER\SOLVER.XLAM, 19/11/2023, 17:55:33, Usuario, Cerrado
C:\Users\Usuario\Desktop\Curso de Excel_Y_VBA\VBA\MACROS.xlsm, 19/11/2023, 17:55:33, Usuario, Cerrado
